elapsedTime;nombre;et_x;et_y;et_z;et_pixel_uv_x;et_pixel_uv_y;head_pose_x;head_pose_y;head_pose_z;head_euler_x;head_euler_y;head_euler_z;head_quat_xyzw;Eye_Right_Blink;Eye_Left_Blink
51.5820;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5483;-1.8715;0.1630246;0.5803552;-0.4144;1.6274;-1.3092;6.7909;260.8972;4.0289;(.0117, -.7605, .0678, .6456);0.0000;0.0000
51.6040;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5644;-1.8784;0.158888;0.5900388;-0.4142;1.6275;-1.3092;6.7456;260.8737;4.0130;(.0115, -.7607, .0674, .6455);0.0000;0.0000
51.6260;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5635;-1.8815;0.1570261;0.5894899;-0.4138;1.6275;-1.3092;6.7509;260.8715;4.0014;(.0116, -.7607, .0674, .6455);0.0000;0.0000
51.6490;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5654;-1.8843;0.1553591;0.5906143;-0.4135;1.6274;-1.3092;6.7510;260.8690;3.9820;(.0118, -.7607, .0673, .6455);0.0000;0.0000
51.6700;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5665;-1.8844;0.1552676;0.5913042;-0.4133;1.6274;-1.3092;6.7565;260.8746;3.9970;(.0117, -.7607, .0674, .6455);0.0000;0.0000
51.6930;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5619;-1.8835;0.1558333;0.5885431;-0.4131;1.6274;-1.3093;6.7669;260.8747;4.0232;(.0116, -.7607, .0676, .6455);0.0000;0.0000
51.7170;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5671;-1.8843;0.1553541;0.5916126;-0.4130;1.6274;-1.3093;6.7532;260.8677;4.0393;(.0114, -.7607, .0676, .6455);0.0000;0.0000
51.7370;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5705;-1.8857;0.1545143;0.5936659;-0.4128;1.6274;-1.3094;6.7042;260.8714;4.0780;(.0109, -.7607, .0675, .6455);0.0000;0.0000
51.7600;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5708;-1.8858;0.1544294;0.5938518;-0.4127;1.6274;-1.3095;6.6856;260.8910;4.1077;(.0106, -.7606, .0676, .6456);0.0000;0.0000
51.7830;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5705;-1.8789;0.1586161;0.5936882;-0.4125;1.6272;-1.3095;6.7091;260.9287;4.1649;(.0104, -.7604, .0680, .6458);0.0000;0.0000
51.8040;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5706;-1.8736;0.1617876;0.593742;-0.4124;1.6273;-1.3093;6.7228;261.0012;4.2233;(.0101, -.7600, .0684, .6463);0.0000;0.0000
51.8260;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4532;-1.3136;0.4975276;0.5233529;-0.4123;1.6274;-1.3091;6.7606;261.1777;4.1940;(.0106, -.7590, .0685, .6474);0.0000;0.0000
51.8500;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4325;-0.9972;0.6872191;0.5109635;-0.4122;1.6276;-1.3087;6.7788;261.3860;4.1847;(.0109, -.7578, .0686, .6488);0.0000;0.0000
51.8710;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4752;-0.7844;0.8147689;0.5365171;-0.4121;1.6276;-1.3082;6.7782;261.7912;4.2794;(.0105, -.7555, .0691, .6514);0.0000;0.0000
51.8940;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4735;-0.7820;0.81625;0.5355112;-0.4121;1.6275;-1.3077;6.7753;262.2019;4.3459;(.0103, -.7532, .0694, .6541);0.0000;0.0000
51.9160;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5008;-0.7726;0.8218614;0.5519018;-0.4121;1.6275;-1.3071;6.7939;262.5753;4.3011;(.0109, -.7510, .0692, .6565);0.0000;0.0000
51.9380;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4790;-0.7772;0.8191019;0.5388309;-0.4122;1.6275;-1.3064;6.7875;263.0705;4.2606;(.0114, -.7482, .0689, .6598);0.0000;0.0000
51.9600;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4220;-0.7354;0.8441836;0.5046254;-0.4124;1.6273;-1.3052;6.8098;263.8060;4.2202;(.0123, -.7439, .0687, .6646);0.0000;0.0000
51.9820;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4302;-0.7009;0.8648592;0.5095478;-0.4124;1.6273;-1.3036;6.9186;264.8238;4.2021;(.0137, -.7380, .0692, .6711);0.0000;0.0000
52.0040;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4085;-0.6633;0.8874283;0.4965719;-0.4126;1.6271;-1.3015;7.0661;266.2097;4.1309;(.0158, -.7298, .0695, .6800);0.0000;0.0000
52.0260;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4061;-0.5946;0.9285941;0.495106;-0.4129;1.6269;-1.2987;7.2842;268.0241;4.0404;(.0188, -.7189, .0701, .6914);0.0000;0.0000
52.0490;Scene/Escenario/PanelesExteriores/Cube;-13.9043;0.4466;2.9647;0;0;-0.4131;1.6267;-1.2954;7.4904;270.2139;3.9329;(.0221, -.7055, .0703, .7049);0.0000;0.0000
52.0700;Scene/Escenario/PanelesExteriores/Cube;-13.7809;0.2034;3.3121;0;0;-0.4135;1.6263;-1.2914;7.7464;272.9760;3.8219;(.0261, -.6882, .0706, .7216);0.0000;0.0000
52.0930;Scene/Escenario/PanelesExteriores/Cube;-13.6652;0.2199;3.6377;0;0;-0.4135;1.6260;-1.2867;8.0513;276.1434;3.7368;(.0305, -.6679, .0711, .7402);0.0000;0.0000
52.1160;Scene/Escenario/PanelesExteriores/Cube;-13.5348;0.0375;4.0047;0;0;-0.4134;1.6256;-1.2813;8.3666;279.6934;3.5398;(.0359, -.6445, .0706, .7605);0.2798;0.1342
52.1380;Scene/Escenario/PanelesExteriores/Cube;-13.1809;0.3204;5.0010;0;0;-0.4129;1.6252;-1.2759;8.6283;283.3966;3.1693;(.0419, -.6194, .0682, .7809);0.3307;0.1384
52.1600;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.2904;1.1444;0.4063888;0.4257254;-0.4120;1.6248;-1.2701;8.9151;287.2781;2.7487;(.0484, -.5924, .0653, .8015);0.3582;0.1490
52.1850;Scene/Escenario/PanelesInteriores/Cube (3);-4.1380;0.9289;4.6603;0;0;-0.4108;1.6244;-1.2646;9.1948;290.9640;2.3809;(.0543, -.5661, .0625, .8202);0.3277;0.1141
52.2050;Scene/Escenario/PanelesInteriores/Cube (3);-3.2168;0.7945;4.7058;0;0;-0.4093;1.6239;-1.2595;9.4587;294.3156;2.0762;(.0595, -.5416, .0599, .8364);0.2657;0.0651
52.2290;Scene/Escenario/PanelesInteriores/Cube (3);-3.3304;0.6847;4.7167;0;0;-0.4075;1.6234;-1.2550;9.7517;297.3026;1.8947;(.0640, -.5195, .0583, .8501);0.2228;0.0073
52.2500;Scene/Escenario/PanelesInteriores/Cube (3);-3.2307;1.0572;4.6711;0;0;-0.4054;1.6229;-1.2512;9.9641;299.9295;1.7827;(.0674, -.4998, .0569, .8617);0.0000;0.0000
52.2720;Scene/Escenario/PanelesInteriores/Cube (3);-3.6637;0.7584;4.6970;0;0;-0.4035;1.6226;-1.2480;10.0575;302.2453;1.7567;(.0694, -.4822, .0557, .8715);0.0000;0.0000
52.2930;Scene/Escenario/PanelesInteriores/Cube (3);-4.0729;0.7534;4.6852;0;0;-0.4019;1.6225;-1.2453;10.0612;304.0448;1.6702;(.0706, -.4684, .0540, .8790);0.0000;0.0000
52.3160;Scene/Escenario/PanelesInteriores/Cube (3);-4.5230;0.6943;4.6793;0;0;-0.4005;1.6224;-1.2430;10.0443;305.5511;1.5863;(.0715, -.4568, .0523, .8852);0.0000;0.0000
52.3380;Scene/Escenario/PanelesInteriores/Cube (3);-4.7571;0.6963;4.6719;0;0;-0.3993;1.6223;-1.2413;10.0547;306.6677;1.5018;(.0724, -.4481, .0510, .8896);0.0000;0.0000
52.3600;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.0922;2.0474;0.9477743;0.3068969;-0.3982;1.6222;-1.2399;10.0365;307.4467;1.4990;(.0727, -.4420, .0504, .8926);0.0000;0.0000
52.3840;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.1207;1.6975;0.7380061;0.3239855;-0.3974;1.6224;-1.2389;9.9832;308.0401;1.4888;(.0725, -.4374, .0497, .8950);0.0000;0.0000
52.4050;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.1442;1.4600;0.5956177;0.3381173;-0.3971;1.6224;-1.2381;9.9110;308.3512;1.4126;(.0724, -.4349, .0487, .8962);0.0000;0.0000
52.4270;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.1426;1.4068;0.5637175;0.3371389;-0.3968;1.6223;-1.2373;9.9352;308.5461;1.3041;(.0731, -.4333, .0478, .8970);0.0000;0.0000
52.4500;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.0730;1.3740;0.5440357;0.295385;-0.3966;1.6221;-1.2367;10.0757;308.6752;1.1792;(.0747, -.4322, .0473, .8974);0.0518;0.0020
52.4720;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6912;1.3337;0.5198858;0.06647532;-0.3965;1.6217;-1.2360;10.2959;308.7883;0.9573;(.0773, -.4311, .0463, .8978);0.0473;0.0081
52.4950;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6827;1.3262;0.5154124;0.06139306;-0.3963;1.6212;-1.2352;10.6035;308.9320;0.7437;(.0806, -.4297, .0457, .8982);0.0000;0.0000
52.5170;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6686;1.2688;0.480968;0.05295695;-0.3962;1.6206;-1.2345;10.9705;309.0788;0.5928;(.0841, -.4284, .0457, .8985);0.0000;0.0000
52.5380;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6054;1.2262;0.4554458;0.01506611;-0.3960;1.6201;-1.2338;11.3322;309.1786;0.4441;(.0875, -.4273, .0458, .8987);0.0000;0.0000
52.5610;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6150;1.2046;0.4425016;0.02080997;-0.3959;1.6195;-1.2332;11.5994;309.2698;0.3022;(.0902, -.4264, .0457, .8989);0.0000;0.0000
52.5830;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6172;1.1591;0.4152232;0.02213691;-0.3959;1.6191;-1.2326;11.8348;309.4249;0.1793;(.0926, -.4250, .0454, .8993);0.0000;0.0000
52.6050;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6322;1.1552;0.4128338;0.03114334;-0.3960;1.6189;-1.2320;12.0225;309.6073;0.0086;(.0947, -.4234, .0447, .8999);0.0000;0.0000
52.6280;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6486;1.1809;0.4282451;0.04096363;-0.3961;1.6186;-1.2316;12.1517;309.7167;359.8630;(.0963, -.4224, .0439, .9002);0.0000;0.0000
52.6500;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6616;1.1535;0.4118709;0.04877516;-0.3962;1.6184;-1.2312;12.2913;309.7521;359.7971;(.0977, -.4220, .0439, .9003);0.0000;0.0000
52.6730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6571;1.1225;0.3932323;0.04606267;-0.3963;1.6183;-1.2309;12.3933;309.8469;359.7844;(.0986, -.4212, .0441, .9005);0.0000;0.0000
52.6930;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6854;1.1237;0.3939725;0.06300253;-0.3964;1.6181;-1.2307;12.4790;309.9626;359.7256;(.0995, -.4202, .0438, .9009);0.0000;0.0000
52.7160;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6933;1.1427;0.4053523;0.06777987;-0.3966;1.6180;-1.2304;12.5047;310.0333;359.6422;(.1000, -.4195, .0432, .9012);0.0000;0.0000
52.7400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7072;1.1316;0.3987064;0.07609086;-0.3968;1.6181;-1.2302;12.4871;310.0424;359.5963;(.1001, -.4194, .0428, .9012);0.0000;0.0000
52.7600;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7041;1.0797;0.3675868;0.07422357;-0.3971;1.6183;-1.2301;12.4524;310.0633;359.6005;(.0998, -.4193, .0426, .9013);0.0000;0.0000
52.7830;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7053;1.0865;0.3716998;0.07492499;-0.3973;1.6182;-1.2299;12.4501;310.0520;359.5953;(.0998, -.4194, .0426, .9013);0.0000;0.0000
52.8050;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6992;1.0871;0.3720426;0.07126684;-0.3975;1.6182;-1.2299;12.4661;310.0261;359.5814;(.0999, -.4196, .0426, .9012);0.0000;0.0000
52.8270;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7022;1.0790;0.3671688;0.07309867;-0.3978;1.6182;-1.2299;12.4474;309.9678;359.5259;(.1000, -.4200, .0421, .9010);0.0000;0.0000
52.8490;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7094;1.0633;0.3577339;0.07740695;-0.3981;1.6183;-1.2299;12.4599;309.9165;359.4990;(.1002, -.4203, .0420, .9008);0.0000;0.0000
52.8710;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7176;1.0687;0.3609898;0.0822933;-0.3984;1.6183;-1.2298;12.4638;309.8711;359.5131;(.1001, -.4207, .0422, .9007);0.0000;0.0000
52.8940;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7249;1.0593;0.3553488;0.08672111;-0.3986;1.6183;-1.2298;12.4838;309.8423;359.4886;(.1004, -.4209, .0421, .9006);0.0000;0.0000
52.9160;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7227;1.0595;0.3555123;0.08536226;-0.3989;1.6182;-1.2299;12.5112;309.8241;359.4759;(.1006, -.4210, .0421, .9005);0.0000;0.0000
52.9390;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7152;1.0581;0.354631;0.08090014;-0.3990;1.6180;-1.2298;12.5547;309.8109;359.4740;(.1010, -.4211, .0422, .9004);0.0000;0.0000
52.9610;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7111;1.0591;0.3552617;0.07842901;-0.3992;1.6179;-1.2296;12.6433;309.8135;359.5177;(.1015, -.4211, .0429, .9003);0.0000;0.0000
52.9840;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7112;1.0611;0.3564446;0.07849096;-0.3993;1.6177;-1.2296;12.7762;309.8371;359.5488;(.1024, -.4209, .0436, .9003);0.0000;0.0000
53.0060;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7114;1.0609;0.3563167;0.07859644;-0.3994;1.6175;-1.2295;12.8806;309.8465;359.5559;(.1032, -.4208, .0441, .9002);0.0000;0.0000
53.0280;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7137;1.0755;0.3650713;0.07998238;-0.3995;1.6174;-1.2295;12.9276;309.8771;359.5468;(.1036, -.4205, .0441, .9003);0.0000;0.0000
53.0500;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6974;1.0774;0.3662229;0.07022942;-0.3996;1.6173;-1.2293;12.9626;309.9205;359.5366;(.1040, -.4201, .0441, .9004);0.0000;0.0000
53.0720;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6933;1.0884;0.3728372;0.06777784;-0.3997;1.6173;-1.2292;13.0214;309.9647;359.5318;(.1045, -.4197, .0443, .9005);0.0000;0.0000
53.0940;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6874;1.0965;0.3776647;0.0641935;-0.3997;1.6172;-1.2290;13.0425;310.0048;359.5334;(.1046, -.4194, .0443, .9006);0.0000;0.0000
53.1170;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.6925;1.1076;0.3843437;0.06724842;-0.3998;1.6171;-1.2288;13.0296;310.0577;359.5500;(.1045, -.4190, .0444, .9008);0.0000;0.0000
53.1390;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7019;1.1088;0.3850301;0.07290973;-0.3998;1.6172;-1.2287;13.0473;310.1012;359.5492;(.1047, -.4187, .0444, .9010);0.0000;0.0000
53.1620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7103;1.1141;0.3881959;0.07794721;-0.3998;1.6172;-1.2285;13.0754;310.1328;359.5394;(.1049, -.4184, .0444, .9011);0.0000;0.0000
53.1840;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7152;1.1201;0.391806;0.08088154;-0.3999;1.6172;-1.2285;13.1049;310.1495;359.5058;(.1053, -.4182, .0442, .9011);0.0000;0.0000
53.2060;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7138;1.1223;0.3931398;0.08002317;-0.3998;1.6172;-1.2284;13.0754;310.1467;359.4742;(.1052, -.4182, .0439, .9012);0.0000;0.0000
53.2280;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7245;1.1125;0.3872909;0.0864822;-0.3999;1.6172;-1.2284;13.0785;310.1250;359.4322;(.1053, -.4184, .0436, .9011);0.0000;0.0000
53.2500;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7277;1.1107;0.3861668;0.08835621;-0.3999;1.6172;-1.2283;13.1184;310.1355;359.4131;(.1057, -.4183, .0435, .9011);0.0000;0.0000
53.2720;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7258;1.1187;0.3909607;0.08723605;-0.3999;1.6172;-1.2281;13.1597;310.1705;359.3845;(.1062, -.4179, .0434, .9012);0.0000;0.0000
53.2940;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7268;1.1244;0.394417;0.087857;-0.3998;1.6171;-1.2280;13.1735;310.2179;359.3554;(.1064, -.4175, .0432, .9014);0.0000;0.0000
53.3170;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7311;1.1270;0.3959492;0.09044016;-0.3998;1.6170;-1.2279;13.1876;310.2370;359.3603;(.1065, -.4174, .0433, .9014);0.0000;0.0000
53.3390;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7382;1.1178;0.3904135;0.0947028;-0.3998;1.6171;-1.2277;13.1693;310.2179;359.3467;(.1064, -.4175, .0431, .9014);0.0000;0.0000
53.3610;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7390;1.1111;0.3864421;0.09512682;-0.3999;1.6171;-1.2277;13.1346;310.2076;359.3034;(.1063, -.4176, .0427, .9014);0.0000;0.0000
53.3840;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7513;1.1074;0.3842323;0.1025229;-0.3999;1.6171;-1.2276;13.1338;310.1931;359.2728;(.1064, -.4177, .0424, .9014);0.0000;0.0000
53.4060;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7594;1.0971;0.3780029;0.1073648;-0.3999;1.6171;-1.2276;13.1356;310.1435;359.2649;(.1064, -.4180, .0424, .9012);0.0000;0.0000
53.4280;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7550;1.1061;0.3834025;0.1047602;-0.3999;1.6171;-1.2275;13.1186;310.0979;359.2914;(.1062, -.4184, .0426, .9010);0.0000;0.0000
53.4490;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7582;1.1006;0.380106;0.1066921;-0.3999;1.6171;-1.2276;13.1153;310.0558;359.3035;(.1061, -.4188, .0427, .9009);0.0000;0.0000
53.4720;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7621;1.1044;0.3824245;0.1089965;-0.3999;1.6171;-1.2276;13.1199;310.0777;359.3168;(.1061, -.4186, .0428, .9009);0.0000;0.0000
53.4950;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7593;1.1003;0.3799419;0.1073322;-0.3999;1.6171;-1.2276;13.1006;310.0122;359.2955;(.1060, -.4191, .0427, .9007);0.0000;0.0000
53.5170;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7630;1.0976;0.3783551;0.1095472;-0.4000;1.6171;-1.2276;13.0935;309.9958;359.3171;(.1058, -.4193, .0428, .9007);0.0000;0.0000
53.5390;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7641;1.0969;0.3778975;0.1102233;-0.4000;1.6171;-1.2276;13.0910;309.9571;359.3279;(.1058, -.4196, .0429, .9005);0.0000;0.0000
53.5610;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7631;1.0952;0.3768594;0.1095919;-0.4001;1.6170;-1.2278;13.0963;309.9157;359.3347;(.1058, -.4199, .0430, .9004);0.0000;0.0000
53.5840;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7656;1.0896;0.3735258;0.1110719;-0.4001;1.6170;-1.2279;13.0972;309.8795;359.3304;(.1058, -.4202, .0430, .9002);0.0000;0.0000
53.6070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7660;1.0889;0.3730908;0.1113645;-0.4002;1.6170;-1.2281;13.1059;309.7777;359.2683;(.1060, -.4209, .0427, .8999);0.0000;0.0000
53.6280;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7678;1.0811;0.3684182;0.1123956;-0.4003;1.6170;-1.2283;13.1181;309.7068;359.2395;(.1062, -.4215, .0426, .8996);0.0000;0.0000
53.6510;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7692;1.0775;0.3662616;0.1132382;-0.4005;1.6170;-1.2284;13.0814;309.5882;359.2642;(.1058, -.4224, .0427, .8992);0.0000;0.0000
53.6730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7698;1.0672;0.3600739;0.1135997;-0.4006;1.6170;-1.2285;13.0966;309.4760;359.3134;(.1057, -.4233, .0433, .8987);0.0000;0.0000
53.6970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7702;1.0599;0.3557458;0.1138385;-0.4008;1.6171;-1.2288;13.1194;309.3792;359.3384;(.1057, -.4241, .0437, .8984);0.0000;0.0000
53.7170;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7771;1.0594;0.3554534;0.1180096;-0.4009;1.6171;-1.2291;13.1337;309.2910;359.3242;(.1059, -.4248, .0437, .8980);0.0000;0.0000
53.7390;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7753;1.0688;0.3610501;0.1168909;-0.4011;1.6170;-1.2292;13.1191;309.2732;359.3412;(.1057, -.4250, .0438, .8980);0.0000;0.0000
53.7610;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7764;1.0630;0.3575842;0.1175744;-0.4012;1.6170;-1.2293;13.1259;309.2679;359.3599;(.1057, -.4250, .0439, .8979);0.0000;0.0000
